Area,BuildStruc,BuildType,CompName,Decoration,Elevator,Floor,Focus,Orientation,Pubdate,Region1,Region2,Remarks,TotlePrice,Type,UnitPrice 
42.27㎡,砖混结构,板楼,海滨七村,简装,无,高楼层 (共6层),5,南,,宝山,淞宝,,149,1室1厅1厨1卫,35250
54㎡,钢混结构,板楼,盛达家园,精装,无,高楼层 (共6层),11,南,,宝山,张庙,,220,1室1厅1厨1卫,40741
130.78㎡,钢混结构,板楼,聚丰景都,精装,有,低楼层 (共14层),89,南 北,,宝山,上大,,550,3室2厅1厨2卫,42056
97.67㎡,钢混结构,板楼,久华佳苑,简装,有,中楼层 (共14层),1,南 北,,宝山,大华,,670,2室2厅1厨1卫,68599
86.65㎡,砖混结构,板楼,淞南七村,精装,无,高楼层 (共6层),112,南,,宝山,淞南,,295,3室1厅1厨1卫,34046
45.59㎡,砖混结构,板楼,杨泰二村,简装,无,中楼层 (共6层),37,南,,宝山,杨行,,190,1室1厅1厨1卫,41676
55.41㎡,砖混结构,板楼,呼玛一村,简装,无,高楼层 (共6层),20,南 北,,宝山,张庙,,225,2室1厅1厨1卫,40607
79.6㎡,砖混结构,板楼,宝山一村,简装,无,低楼层 (共6层),39,南,,宝山,淞宝,,345,2室2厅1厨1卫,43342
58.19㎡,砖混结构,板楼,永清新村,简装,无,高楼层 (共6层),9,南 北,,宝山,淞宝,,210,2室1厅1厨1卫,36089
41.78㎡,砖混结构,板楼,通河六村,简装,无,高楼层 (共6层),25,南,,宝山,通河,,173,1室1厅1厨1卫,41408
73.22㎡,钢混结构,板楼,馨佳园(潘广路1765弄),毛坯,有,中楼层 (共12层),3,南 北,,宝山,顾村,,265,2室2厅1厨1卫,36193
52.92㎡,钢混结构,板楼,古北菊翔苑(菊联路233弄),精装,无,低楼层 (共6层),108,南 北,,宝山,顾村,,235,2室1厅1厨1卫,44407
151.25㎡,钢混结构,板楼,康桥水都(公寓),毛坯,无,高楼层 (共6层),92,南,,宝山,杨行,,445,3室2厅1厨2卫,29422
88.37㎡,钢混结构,板楼,香逸湾,毛坯,有,中楼层 (共12层),47,南,,宝山,杨行,,360,3室2厅1厨1卫,40738
119.2㎡,钢混结构,板楼,锦秋花园(公寓),精装,无,低楼层 (共6层),148,南 北,,宝山,上大,,490,3室2厅1厨2卫,41108
118㎡,钢混结构,板塔结合,保利叶语(二期)(公寓),精装,有,低楼层 (共21层),33,西南,,宝山,顾村,,590,4室2厅1厨2卫,50000
88.76㎡,钢混结构,板楼,三花现代城(二期香梅苑),精装,有,低楼层 (共16层),157,南,,宝山,高境,,480,2室2厅1厨1卫,54079
104.35㎡,钢混结构,板楼,锦通苑,精装,无,低楼层 (共6层),60,南,,宝山,淞南,,515,3室2厅1厨2卫,49354
55.76㎡,砖混结构,板楼,呼玛三村,简装,无,中楼层 (共6层),38,南 北,,宝山,张庙,,265,2室1厅1厨1卫,47526
127.5㎡,钢混结构,板塔结合,保利叶语(二期)(公寓),精装,有,高楼层 (共21层),12,南,,宝山,顾村,,630,4室2厅1厨2卫,49412
136㎡,钢混结构,板楼,康泰新城,精装,有,低楼层 (共11层),45,南 北,,宝山,大华,,570,3室2厅1厨2卫,41912
88.07㎡,钢混结构,板楼,美树铭家,精装,无,中楼层 (共6层),70,南,,宝山,张庙,,420,2室2厅1厨1卫,47690
72.61㎡,砖混结构,板楼,泗塘八村,简装,无,中楼层 (共6层),8,南,,宝山,张庙,,310,2室2厅1厨1卫,42694
65.43㎡,砖混结构,板楼,好旺花苑,精装,无,高楼层 (共6层),187,南,,宝山,大华,,300,2室1厅1厨1卫,45851
96.61㎡,钢混结构,板楼,馨佳园(菊盛路851弄),精装,有,低楼层 (共14层),2,南 北,,宝山,顾村,,380,3室2厅1厨1卫,39334
90.7㎡,钢混结构,板楼,宝翔苑,精装,有,中楼层 (共18层),6,南 北,,宝山,顾村,,345,2室2厅1厨1卫,38038
111.7㎡,砖混结构,板楼,宝山八村,简装,无,高楼层 (共6层),4,南,,宝山,淞宝,,505,3室2厅1厨1卫,45211
90.64㎡,钢混结构,板楼,荣域飘鹰锦和花园(公寓),精装,有,高楼层 (共14层),12,南,,宝山,杨行,,370,2室2厅1厨1卫,40821
70.13㎡,钢混结构,板楼,万业紫辰苑,简装,有,低楼层 (共32层),13,南,,宝山,杨行,,300,2室2厅1厨1卫,42778
112.02㎡,钢混结构,板楼,新顾村大家园C区,精装,无,高楼层 (共6层),16,南 北,,宝山,顾村,,410,3室2厅1厨2卫,36601
101.94㎡,钢混结构,板楼,菊泉新城(陆翔路698弄),精装,有,低楼层 (共8层),19,西,,宝山,顾村,,355,3室1厅1厨1卫,34825
56.27㎡,砖混结构,板楼,三门路485弄,简装,无,中楼层 (共6层),20,南,,宝山,高境,,285,2室1厅1厨1卫,50649
60.85㎡,砖混结构,板楼,通河六村,简装,无,高楼层 (共6层),51,南,,宝山,通河,,229,2室1厅1厨1卫,37634
54.42㎡,钢混结构,板楼,新梅淞南苑,毛坯,有,中楼层 (共14层),61,南,,宝山,淞南,,315,1室1厅1厨1卫,57884
71.63㎡,砖混结构,板楼,泰和新城(泰和西路3463弄),简装,无,低楼层 (共6层),87,南 北,,宝山,顾村,,220,2室1厅1厨1卫,30714
175.37㎡,钢混结构,板楼,枫庭丽苑,精装,有,高楼层 (共11层),16,南,,宝山,大华,,998,4室2厅1厨2卫,56909
88.45㎡,未知结构,暂无数据,保利叶上海(二期),精装,有,高楼层 (共30层),49,南,,宝山,顾村,,430,3室2厅1厨2卫,48616
99.84㎡,钢混结构,板楼,逸仙华庭,简装,有,低楼层 (共12层),13,南 北,,宝山,高境,,605,2室2厅1厨1卫,60597
41.01㎡,砖混结构,板楼,呼玛三村,精装,无,高楼层 (共6层),56,南,,宝山,张庙,,190,1室1厅1厨1卫,46331
71.69㎡,砖混结构,板楼,月浦八村,精装,无,高楼层 (共6层),47,南,,宝山,月浦,,230,3室1厅1厨1卫,32083
109.94㎡,钢混结构,板楼,水岸蓝桥(公寓),精装,有,低楼层 (共7层),97,东 南 北,,宝山,大华,,558,2室2厅1厨1卫,50755
138.52㎡,钢混结构,板楼,宏润韶光花园,精装,有,低楼层 (共14层),66,南,,宝山,顾村,,469,3室2厅1厨2卫,33858
93.91㎡,钢混结构,板楼,共富花园,简装,有,高楼层 (共13层),194,南,,宝山,共富,,350,2室2厅1厨1卫,37270
101.44㎡,钢混结构,板楼,菊泉新城(菊盛路50弄),精装,有,高楼层 (共14层),66,南 北,,宝山,顾村,,390,3室2厅1厨1卫,38447
64.86㎡,砖混结构,板楼,三门路485弄,简装,无,低楼层 (共6层),42,南 北,,宝山,高境,,310,2室1厅1厨1卫,47796
106.44㎡,钢混结构,板楼,嘉骏香山苑,精装,无,高楼层 (共6层),36,南,,宝山,淞南,,499,3室2厅1厨1卫,46881
86.25㎡,砖混结构,板楼,天馨花园(公寓),简装,无,低楼层 (共4层),241,南,,宝山,杨行,,260,2室2厅2厨2卫,30145
50.97㎡,砖混结构,板楼,共富一村,精装,无,高楼层 (共6层),137,南,,宝山,共富,,185,1室1厅1厨1卫,36296
99.8㎡,钢混结构,板楼,柏丽华庭,简装,有,中楼层 (共18层),21,南,,宝山,杨行,,430,2室2厅1厨2卫,43087
49.91㎡,砖混结构,板楼,大华一村,精装,无,高楼层 (共6层),169,南,,宝山,大华,,225,1室1厅1厨1卫,45082
112.31㎡,砖混结构,板楼,好日子大家园B区,精装,暂无数据,低楼层 (共6层),8,南,,宝山,顾村,,405,2室2厅1厨2卫,36061
91.78㎡,钢混结构,板楼,金地艺境(宝山),精装,有,中楼层 (共32层),16,南,,宝山,上大,,350,2室2厅1厨1卫,38135
89㎡,钢混结构,板楼,香逸湾,毛坯,有,高楼层 (共12层),11,南 北,,宝山,杨行,,360,3室2厅1厨1卫,40450
78.5㎡,钢混结构,板楼,共康路400弄,简装,无,中楼层 (共7层),53,南 北,,宝山,共康,,350,2室2厅1厨1卫,44586
112.7㎡,钢混结构,板楼,锦秋花园(公寓),精装,有,中楼层 (共12层),22,南,,宝山,上大,,498,2室2厅1厨1卫,44189
57.24㎡,砖混结构,板楼,殷高路149弄,简装,无,高楼层 (共6层),19,南,,宝山,高境,,239,2室1厅1厨1卫,41755
54.78㎡,钢混结构,板楼,菊泉新城(菊泉街39弄),精装,无,中楼层 (共5层),7,南 北,,宝山,顾村,,220,1室1厅1厨1卫,40161
57.77㎡,砖混结构,板楼,高境二村,精装,无,中楼层 (共6层),11,南,,宝山,高境,,258,1室1厅1厨1卫,44660
103.54㎡,钢混结构,板楼,梧桐城邦(二期),毛坯,有,高楼层 (共14层),14,南 北,,宝山,大华,,585,2室2厅1厨1卫,56500
57.51㎡,砖混结构,板楼,共富四村,简装,无,低楼层 (共6层),59,南,,宝山,共富,,240,2室1厅1厨1卫,41732
171.51㎡,钢混结构,板楼,枫庭丽苑,精装,有,高楼层 (共11层),263,南,,宝山,大华,,879,4室2厅1厨2卫,51251
111.31㎡,钢混结构,板楼,朗诗绿岛(公寓),精装,有,中楼层 (共7层),1,西南,,宝山,罗店,,520,3室2厅1厨1卫,46717
89.43㎡,钢混结构,板楼,世华佳苑,精装,无,低楼层 (共6层),11,南,,宝山,杨行,,399,2室2厅1厨1卫,44616
81.54㎡,砖混结构,板楼,淞南十村,精装,无,高楼层 (共6层),13,南,,宝山,淞南,,369,2室1厅1厨1卫,45254
92.29㎡,钢混结构,板楼,美兰湖岭域,精装,有,高楼层 (共6层),5,南,,宝山,罗店,,550,3室2厅1厨2卫,59595
100.98㎡,钢混结构,板楼,经纬学府涵青花园(二期),毛坯,有,高楼层 (共14层),0,南,,宝山,上大,,490,2室2厅1厨1卫,48525
82.97㎡,钢混结构,板楼,金星绿苑,毛坯,无,中楼层 (共5层),1,南,,宝山,罗店,,230,2室2厅1厨1卫,27721
81.85㎡,钢混结构,板楼,保利叶上海(一期),简装,有,中楼层 (共27层),6,南,,宝山,顾村,,365,2室1厅1厨1卫,44594
91.55㎡,钢混结构,板楼,富长苑,精装,无,中楼层 (共6层),1,南,,宝山,罗店,,330,2室2厅1厨1卫,36046
91.01㎡,钢混结构,板楼,三花现代城(一期丹桂苑),精装,有,高楼层 (共16层),19,南,,宝山,高境,,528,2室1厅1厨1卫,58016
174.8㎡,钢混结构,板楼,美兰湖颐景园,简装,有,中楼层 (共6层),3,南 北,,宝山,罗店,,576,6室2厅1厨2卫,32952
54.57㎡,钢混结构,板楼,海江新村,简装,无,中楼层 (共10层),49,南 北,,宝山,淞宝,,198,2室1厅1厨1卫,36284
84.05㎡,钢混结构,板楼,美兰湖颐景园,精装,无,低楼层 (共5层),23,南 北,,宝山,罗店,,288,2室2厅1厨1卫,34266
73.38㎡,砖混结构,板楼,宝城一村,简装,无,高楼层 (共6层),18,南,,宝山,淞宝,,300,2室1厅1厨1卫,40884
64.41㎡,钢混结构,塔楼,通河一村,简装,有,高楼层 (共13层),11,南,,宝山,张庙,,280,2室1厅1厨1卫,43472
97㎡,钢混结构,板楼,美岸栖庭(公寓),精装,有,中楼层 (共14层),44,南,,宝山,高境,,575,2室2厅1厨1卫,59279
81.96㎡,钢混结构,板楼,馨良苑,毛坯,有,低楼层 (共14层),144,南,,宝山,高境,,412,2室1厅1厨1卫,50269
41.03㎡,砖混结构,板楼,泗塘四村,简装,无,低楼层 (共6层),44,南,,宝山,张庙,,165,1室1厅1厨1卫,40215
64.1㎡,钢混结构,塔楼,绿地海域笙晖(公寓),精装,有,低楼层 (共16层),10,南,,宝山,杨行,,270,1室2厅1厨1卫,42122
46.96㎡,砖混结构,板楼,宝钢三村,简装,无,中楼层 (共5层),4,南,,宝山,淞宝,,220,2室0厅1厨1卫,46849
68.9㎡,砖混结构,板楼,高境一村,精装,无,高楼层 (共6层),17,南,,宝山,高境,,328,2室1厅1厨1卫,47606
67㎡,砖混结构,板楼,淞南五村,精装,无,高楼层 (共6层),54,南,,宝山,淞南,,260,2室1厅1厨1卫,38806
122.38㎡,钢混结构,板楼,成亿宝盛家苑,简装,有,高楼层 (共11层),1,南,,宝山,顾村,,460,3室2厅1厨2卫,37588
111.45㎡,钢混结构,板楼,中国铁建青秀城,精装,暂无数据,中楼层 (共11层),26,南 北,,宝山,顾村,,440,3室2厅1厨1卫,39480
77.56㎡,钢混结构,板楼,采菊苑,精装,有,低楼层 (共11层),35,南,,宝山,顾村,,310,2室1厅1厨1卫,39970
77.18㎡,砖混结构,板楼,祁南二村,精装,无,高楼层 (共6层),68,南,,宝山,罗店,,190,2室1厅1厨1卫,24618
88.05㎡,钢混结构,板塔结合,保利叶语(二期)(公寓),精装,有,高楼层 (共17层),14,南,,宝山,顾村,,445,2室2厅1厨1卫,50540
50.76㎡,砖混结构,板楼,宝山一村,简装,无,低楼层 (共6层),29,南,,宝山,淞宝,,205,1室1厅1厨1卫,40387
54.94㎡,钢混结构,板楼,盛达家园,毛坯,无,高楼层 (共6层),7,南,,宝山,张庙,,218,1室2厅1厨1卫,39680
80.07㎡,钢混结构,板楼,和欣国际花园,精装,有,低楼层 (共18层),23,南,,宝山,共康,,510,2室2厅1厨1卫,63695
67.47㎡,钢混结构,板楼,馨佳园(潘广路1765弄),简装,有,中楼层 (共14层),24,南,,宝山,顾村,,250,1室2厅1厨1卫,37054
88.6㎡,钢混结构,板楼,美兰湖中华园,精装,有,高楼层 (共6层),2,南,,宝山,罗店,,445,3室2厅1厨2卫,50226
66.4㎡,砖混结构,板楼,宝山二村,简装,无,中楼层 (共6层),12,南,,宝山,淞宝,,280,2室1厅1厨1卫,42169
88.25㎡,钢混结构,板楼,新天地荻泾花园,精装,有,高楼层 (共7层),63,南,,宝山,顾村,,352,2室2厅1厨1卫,39887
108.55㎡,钢混结构,板楼,高境欣苑,精装,无,低楼层 (共6层),109,南,,宝山,高境,,598,3室2厅1厨1卫,55090
121.9㎡,钢混结构,板楼,大华公园世家康华苑,精装,无,低楼层 (共6层),6,南,,宝山,大华,,625,3室2厅1厨2卫,51272
58.86㎡,砖混结构,板楼,呼玛一村,精装,无,中楼层 (共6层),14,南,,宝山,张庙,,255,2室2厅1厨1卫,43324
80.14㎡,钢混结构,板楼,东方帕堤欧,精装,有,高楼层 (共18层),16,南,,宝山,顾村,,345,2室2厅1厨1卫,43050
114.5㎡,砖混结构,板楼,文华苑(宝山),精装,无,高楼层 (共6层),40,南 北,,宝山,大华,,560,3室2厅1厨2卫,48909
88.63㎡,钢混结构,板楼,三花现代城(一期丹桂苑),毛坯,有,高楼层 (共16层),2,南 北,,宝山,高境,,570,2室2厅1厨1卫,64313
107.82㎡,钢混结构,板楼,枫庭丽苑,精装,无,中楼层 (共6层),8,南 北,,宝山,大华,,630,3室2厅1厨2卫,58431
107.73㎡,钢混结构,板楼,四季绿城,简装,无,中楼层 (共6层),10,南 北,,宝山,高境,,565,3室2厅1厨1卫,52446
76.48㎡,钢混结构,板楼,新顾村大家园C区,毛坯,无,高楼层 (共6层),7,南,,宝山,顾村,,310,3室1厅1厨1卫,40534
87㎡,砖混结构,板楼,杨泰三村,精装,无,高楼层 (共6层),6,南 北,,宝山,杨行,,280,3室2厅1厨1卫,32184
84.62㎡,未知结构,暂无数据,保利叶上海(二期),精装,有,低楼层 (共24层),4,南,,宝山,顾村,,450,3室2厅1厨1卫,53179
59.34㎡,砖混结构,板楼,淞南七村,简装,无,高楼层 (共6层),46,南,,宝山,淞南,,218,2室1厅1厨1卫,36738
87.54㎡,钢混结构,板楼,四季绿城,精装,无,低楼层 (共6层),11,南 北,,宝山,高境,,465,2室2厅1厨1卫,53119
43.75㎡,砖混结构,板楼,海滨八村,简装,无,中楼层 (共6层),5,南,,宝山,淞宝,,175,1室1厅1厨1卫,40000
82.82㎡,砖混结构,板楼,文华苑(宝山),精装,无,高楼层 (共6层),52,南,,宝山,大华,,420,2室2厅1厨1卫,50713
55.04㎡,砖混结构,板楼,呼玛一村,精装,无,中楼层 (共6层),2,南,,宝山,张庙,,240,2室1厅1厨1卫,43605
146㎡,钢混结构,板楼,保利叶之林(三期),精装,有,低楼层 (共14层),8,南,,宝山,上大,,770,4室2厅1厨2卫,52740
92.08㎡,钢混结构,板楼,新天地荻泾花园,精装,有,中楼层 (共7层),3,南,,宝山,顾村,,335,2室2厅1厨1卫,36382
61.5㎡,砖混结构,板楼,共康五村,简装,无,高楼层 (共6层),81,南,,宝山,共康,,249,2室1厅1厨1卫,40488
82.38㎡,钢混结构,板楼,四季绿城,精装,无,中楼层 (共6层),35,南,,宝山,高境,,445,2室1厅1厨1卫,54018
83.46㎡,钢混结构,板楼,馨佳园(韶山路419弄),精装,有,高楼层 (共14层),4,南 北,,宝山,顾村,,320,2室2厅1厨1卫,38342
56.59㎡,钢混结构,板楼,成亿宝盛家苑,简装,无,高楼层 (共6层),3,南,,宝山,顾村,,220,1室1厅1厨1卫,38877
44.33㎡,砖混结构,板楼,月浦九村,简装,无,高楼层 (共6层),31,南,,宝山,月浦,,128,1室1厅1厨1卫,28875
87.21㎡,未知结构,暂无数据,保利叶上海(二期),精装,有,低楼层 (共30层),14,南 北,,宝山,顾村,,470,3室1厅1厨2卫,53893
70.62㎡,砖混结构,板楼,共富三村,精装,无,高楼层 (共6层),10,南,,宝山,共富,,280,2室1厅1厨1卫,39649
55.46㎡,砖混结构,板楼,呼玛四村,精装,无,中楼层 (共6层),23,南,,宝山,张庙,,250,2室1厅1厨1卫,45078
62.7㎡,砖混结构,板楼,民主花园,简装,无,低楼层 (共6层),31,南,,宝山,张庙,,270,3室2厅1厨1卫,43063
64.73㎡,钢混结构,板楼,逸仙二村,简装,无,中楼层 (共7层),19,南 北,,宝山,高境,,290,2室1厅1厨1卫,44802
89.98㎡,钢混结构,板楼,富辰花苑,精装,无,高楼层 (共6层),31,南,,宝山,罗店,,280,3室2厅1厨1卫,31119
54.28㎡,钢混结构,板楼,春江美庐(公寓),精装,有,高楼层 (共18层),34,南,,宝山,杨行,,248,1室1厅1厨1卫,45690
82.4㎡,钢混结构,板楼,四季绿城,精装,有,低楼层 (共11层),20,南,,宝山,高境,,399,1室2厅1厨1卫,48423
87.06㎡,砖混结构,板楼,三门路505弄,精装,无,高楼层 (共6层),80,南,,宝山,高境,,380,2室2厅1厨1卫,43649
92㎡,钢混结构,板楼,金地艺境(宝山),精装,有,高楼层 (共33层),35,南 北,,宝山,上大,,380,3室2厅1厨1卫,41305
55.41㎡,砖混结构,板楼,通河二村,毛坯,无,高楼层 (共6层),29,南,,宝山,通河,,230,2室1厅1厨1卫,41509
98.42㎡,钢混结构,板楼,金地艺境(宝山),精装,有,中楼层 (共6层),18,南,,宝山,上大,,485,3室2厅1厨1卫,49279
73.06㎡,砖混结构,板楼,共康八村,精装,无,高楼层 (共6层),9,南 北,,宝山,共康,,300,2室1厅1厨1卫,41063
153.85㎡,钢混结构,板楼,金地艺境(宝山),精装,有,高楼层 (共27层),15,南,,宝山,上大,,640,4室1厅1厨2卫,41599
73.11㎡,未知结构,暂无数据,馨佳园(菊盛路1158弄),精装,暂无数据,低楼层 (共6层),27,南 北,,宝山,顾村,,275,2室1厅1厨1卫,37615
94.83㎡,钢混结构,板楼,上大阳光乾和园,精装,有,中楼层 (共13层),147,南,,宝山,大场镇,,385,2室2厅1厨1卫,40599
90.91㎡,钢混结构,板楼,荣域飘鹰锦和花园(公寓),毛坯,有,中楼层 (共14层),42,南 北,,宝山,杨行,,360,2室2厅1厨1卫,39600
97.13㎡,砖混结构,板楼,国权北路413弄,精装,无,高楼层 (共6层),52,南,,宝山,高境,,480,3室2厅1厨1卫,49419
95.2㎡,钢混结构,板楼,绿洲花园,毛坯,有,中楼层 (共11层),51,南 北,,宝山,顾村,,344,2室2厅1厨1卫,36135
50.25㎡,砖混结构,板楼,宝山二村,简装,无,中楼层 (共6层),25,南,,宝山,淞宝,,199,1室1厅1厨1卫,39602
70.69㎡,钢混结构,板楼,馨佳园(菊盛路851弄),精装,无,高楼层 (共6层),49,南 北,,宝山,顾村,,280,2室1厅1厨1卫,39610
126.18㎡,钢混结构,板楼,顺驰美兰湖,精装,无,低楼层 (共5层),67,南,,宝山,罗店,,430,4室2厅1厨2卫,34079
89㎡,砖混结构,板楼,祁连四村,简装,无,高楼层 (共6层),20,南,,宝山,上大,,348,2室2厅1厨1卫,39102
87.64㎡,钢混结构,板楼,荣域飘鹰锦和花园(公寓),简装,有,高楼层 (共14层),105,南,,宝山,杨行,,370,2室2厅1厨1卫,42219
69.14㎡,钢混结构,板楼,吉浦路615弄,简装,无,高楼层 (共7层),3,南,,宝山,高境,,290,2室1厅1厨1卫,41944
104.8㎡,钢混结构,板楼,共富二村,精装,有,中楼层 (共11层),4,南,,宝山,共富,,408,2室1厅1厨1卫,38932
120.67㎡,钢混结构,板楼,聚丰景都,精装,有,低楼层 (共11层),34,南 北,,宝山,上大,,480,2室2厅1厨2卫,39778
164.19㎡,钢混结构,板楼,美兰湖中华园,精装,有,低楼层 (共6层),11,南,,宝山,罗店,,600,3室2厅1厨2卫,36544
92.71㎡,钢混结构,板楼,三花现代城(三期金兰苑),精装,有,高楼层 (共18层),11,南 北,,宝山,高境,,630,2室2厅1厨1卫,67954
70.94㎡,砖混结构,板楼,共富一村,简装,无,高楼层 (共6层),34,南,,宝山,共富,,250,2室1厅1厨1卫,35242
124.89㎡,钢混结构,板楼,丰翔新城,简装,有,高楼层 (共31层),67,南 北,,宝山,上大,,410,3室2厅1厨2卫,32829
108.14㎡,钢混结构,板楼,枫庭丽苑,精装,无,中楼层 (共6层),30,南 北,,宝山,大华,,595,3室2厅1厨1卫,55022
84.14㎡,砖混结构,板楼,高境二村,精装,无,高楼层 (共6层),48,南,,宝山,高境,,355,3室1厅1厨1卫,42192
134㎡,钢混结构,板楼,香逸湾,精装,有,中楼层 (共13层),1,南,,宝山,杨行,,600,4室2厅1厨2卫,44777
